game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,playoff_type,team_id_home,team_id_away,score_home,score_away,team_id_favorite,spread_favorite,over_under_line,stadium_id,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,winner_ou,winner_line
201903-WAS-CHI,2019-09-23,2019,3,False,,WAS,CHI,15,31,CHI,-5.0,41.0,27,False,,,,,over,away
201904-GB-PHI,2019-09-26,2019,4,False,,GB,PHI,27,34,GB,-3.5,46.5,49,False,,,,,over,away
201904-ARI-SEA,2019-09-29,2019,4,False,,ARI,SEA,10,27,SEA,-5.5,48.5,111,False,72.0,0.0,,indoor,under,away
201904-ATL-TEN,2019-09-29,2019,4,False,,ATL,TEN,10,24,ATL,-3.5,46.5,64,False,72.0,0.0,,indoor,under,away
201904-BAL-CLE,2019-09-29,2019,4,False,,BAL,CLE,25,40,BAL,-7.0,47.5,59,False,,,,,over,away
201904-BUF-NE,2019-09-29,2019,4,False,,BUF,NE,10,16,NE,-7.0,41.5,69,False,,,,,under,away
201904-CHI-MIN,2019-09-29,2019,4,False,,CHI,MIN,16,6,CHI,-1.0,38.5,92,False,,,,,under,home
201904-DEN-JAX,2019-09-29,2019,4,False,,DEN,JAX,24,26,DEN,-2.5,37.5,93,False,,,,,over,home
201904-DET-KC,2019-09-29,2019,4,False,,DET,KC,30,34,KC,-7.0,54.5,30,False,72.0,0.0,,indoor,over,away
201904-HOU-CAR,2019-09-29,2019,4,False,,HOU,CAR,10,16,HOU,-5.0,47.5,72,False,72.0,0.0,,indoor,under,away
201904-IND-LVR,2019-09-29,2019,4,False,,IND,LVR,24,31,IND,-6.0,46.5,57,False,72.0,0.0,,indoor,over,away
201904-LAR-TB,2019-09-29,2019,4,False,,LAR,TB,40,55,LAR,-9.0,48.5,54,False,,,,,over,away
201904-MIA-LAC,2019-09-29,2019,4,False,,MIA,LAC,10,30,LAC,-15.0,43.5,37,False,,,,,under,away
201904-NO-DAL,2019-09-29,2019,4,False,,NO,DAL,12,10,DAL,-2.5,47.0,65,False,72.0,0.0,,indoor,under,away
201904-NYG-WAS,2019-09-29,2019,4,False,,NYG,WAS,24,3,NYG,-3.0,48.0,66,False,,,,,under,home
201904-PIT-CIN,2019-09-30,2019,4,False,,PIT,CIN,27,3,PIT,-3.5,45.0,39,False,,,,,under,home
201905-SEA-LAR,2019-10-03,2019,5,False,,SEA,LAR,30,29,SEA,-1.5,48.5,17,False,,,,,over,home
201905-CAR-JAX,2019-10-06,2019,5,False,,CAR,JAX,34,27,CAR,-3.0,40.5,12,False,,,,,over,home
201905-CIN-ARI,2019-10-06,2019,5,False,,CIN,ARI,23,26,CIN,-3.0,46.5,75,False,,,,,over,push
201905-DAL-GB,2019-10-06,2019,5,False,,DAL,GB,24,34,DAL,-3.0,46.5,9,False,72.0,0.0,,indoor,over,away
201905-HOU-ATL,2019-10-06,2019,5,False,,HOU,ATL,53,32,HOU,-4.0,49.0,72,False,72.0,0.0,,indoor,over,home
201905-KC-IND,2019-10-06,2019,5,False,,KC,IND,13,19,KC,-10.5,55.5,8,False,,,,,under,home
201905-LAC-DEN,2019-10-06,2019,5,False,,LAC,DEN,13,20,LAC,-4.5,45.5,119,False,,,,,under,away
201905-NO-TB,2019-10-06,2019,5,False,,NO,TB,31,24,NO,-3.0,46.5,65,False,72.0,0.0,,indoor,over,home
201905-NYG-MIN,2019-10-06,2019,5,False,,NYG,MIN,10,28,MIN,-5.5,43.5,66,False,,,,,under,away
201905-LVR-CHI,2019-10-06,2019,5,False,,LVR,CHI,24,21,CHI,-6.5,39.5,106,True,,,,,over,away
201905-PHI-NYJ,2019-10-06,2019,5,False,,PHI,NYJ,31,6,PHI,-14.0,43.0,53,False,,,,,under,home
201905-PIT-BAL,2019-10-06,2019,5,False,,PIT,BAL,23,26,BAL,-3.0,44.0,39,False,,,,,over,away
201905-TEN-BUF,2019-10-06,2019,5,False,,TEN,BUF,7,14,TEN,-3.0,39.5,71,False,,,,,under,away
201905-WAS-NE,2019-10-06,2019,5,False,,WAS,NE,7,33,NE,-16.5,41.5,27,False,,,,,under,away
201905-SF-CLE,2019-10-07,2019,5,False,,SF,CLE,31,3,SF,-4.5,48.0,51,False,,,,,under,home
201906-NE-NYG,2019-10-10,2019,6,False,,NE,NYG,35,14,NE,-16.5,43.0,36,False,,,,,over,home
201906-ARI-ATL,2019-10-13,2019,6,False,,ARI,ATL,34,33,ATL,-3.0,52.0,111,False,72.0,0.0,,indoor,over,away
201906-BAL-CIN,2019-10-13,2019,6,False,,BAL,CIN,23,17,BAL,-10.5,46.5,59,False,,,,,under,home
201906-CLE-SEA,2019-10-13,2019,6,False,,CLE,SEA,28,32,CLE,-1.0,45.5,29,False,,,,,over,away
201906-DEN-TEN,2019-10-13,2019,6,False,,DEN,TEN,16,0,DEN,-1.5,41.0,93,False,,,,,under,home
201906-JAX-NO,2019-10-13,2019,6,False,,JAX,NO,6,13,JAX,-2.5,42.5,103,False,,,,,under,away
201906-KC-HOU,2019-10-13,2019,6,False,,KC,HOU,24,31,KC,-3.5,54.5,8,False,,,,,over,away
201906-LAC-PIT,2019-10-13,2019,6,False,,LAC,PIT,17,24,LAC,-6.0,42.5,119,False,,,,,under,away
201906-LAR-SF,2019-10-13,2019,6,False,,LAR,SF,7,20,LAR,-3.0,50.0,54,False,,,,,under,away
201906-MIA-WAS,2019-10-13,2019,6,False,,MIA,WAS,16,17,WAS,-5.5,42.5,37,False,,,,,under,away
201906-MIN-PHI,2019-10-13,2019,6,False,,MIN,PHI,38,20,MIN,-3.5,44.5,110,False,72.0,0.0,,indoor,over,home
201906-NYJ-DAL,2019-10-13,2019,6,False,,NYJ,DAL,24,22,DAL,-7.0,43.5,66,False,,,,,over,away
201906-TB-CAR,2019-10-13,2019,6,False,,TB,CAR,26,37,CAR,-2.0,47.5,106,True,,,,,over,away
201906-GB-DET,2019-10-14,2019,6,False,,GB,DET,23,22,GB,-3.5,47.0,49,False,,,,,under,home
201907-DEN-KC,2019-10-17,2019,7,False,,DEN,KC,6,30,KC,-3.0,49.5,93,False,,,,,under,away
201907-ATL-LAR,2019-10-20,2019,7,False,,ATL,LAR,10,37,LAR,-3.0,54.5,64,False,72.0,0.0,,indoor,under,away
201907-BUF-MIA,2019-10-20,2019,7,False,,BUF,MIA,31,21,BUF,-17.0,42.5,69,False,,,,,over,home
201907-CHI-NO,2019-10-20,2019,7,False,,CHI,NO,25,36,CHI,-4.0,37.0,92,False,,,,,over,away
201907-CIN-JAX,2019-10-20,2019,7,False,,CIN,JAX,17,27,JAX,-4.0,44.0,75,False,,,,,push,away
201907-DAL-PHI,2019-10-20,2019,7,False,,DAL,PHI,37,10,DAL,-3.0,50.0,9,False,72.0,0.0,,indoor,under,home
201907-DET-MIN,2019-10-20,2019,7,False,,DET,MIN,30,42,MIN,-2.5,43.5,30,False,72.0,0.0,,indoor,over,away
201907-GB-LVR,2019-10-20,2019,7,False,,GB,LVR,42,24,GB,-5.5,47.5,49,False,,,,,over,home
201907-IND-HOU,2019-10-20,2019,7,False,,IND,HOU,30,23,IND,-1.0,46.5,57,False,72.0,0.0,,indoor,over,home
201907-NYG-ARI,2019-10-20,2019,7,False,,NYG,ARI,21,27,NYG,-3.5,50.0,66,False,,,,,under,away
201907-SEA-BAL,2019-10-20,2019,7,False,,SEA,BAL,16,30,SEA,-3.0,48.5,17,False,,,,,under,away
201907-TEN-LAC,2019-10-20,2019,7,False,,TEN,LAC,23,20,TEN,-2.5,42.5,71,False,,,,,over,home
201907-WAS-SF,2019-10-20,2019,7,False,,WAS,SF,0,9,SF,-10.0,39.0,27,False,,,,,under,away
201907-NYJ-NE,2019-10-21,2019,7,False,,NYJ,NE,0,33,NE,-10.0,43.0,66,False,,,,,under,away
201908-MIN-WAS,2019-10-24,2019,8,False,,MIN,WAS,19,9,MIN,-16.5,42.0,110,False,72.0,0.0,,indoor,under,home
201908-ATL-SEA,2019-10-27,2019,8,False,,ATL,SEA,20,27,SEA,-7.5,48.5,64,False,72.0,0.0,,indoor,under,away
201908-BUF-PHI,2019-10-27,2019,8,False,,BUF,PHI,13,31,BUF,-1.0,39.5,69,False,,,,,over,away
201908-CHI-LAC,2019-10-27,2019,8,False,,CHI,LAC,16,17,CHI,-3.5,41.0,92,False,,,,,under,home
201908-DET-NYG,2019-10-27,2019,8,False,,DET,NYG,31,26,DET,-6.5,49.0,30,False,72.0,0.0,,indoor,over,home
201908-HOU-LVR,2019-10-27,2019,8,False,,HOU,LVR,27,24,HOU,-6.0,52.0,72,False,72.0,0.0,,indoor,under,home
201908-IND-DEN,2019-10-27,2019,8,False,,IND,DEN,15,13,IND,-6.0,42.0,57,False,72.0,0.0,,indoor,under,home
201908-JAX-NYJ,2019-10-27,2019,8,False,,JAX,NYJ,29,15,JAX,-6.5,40.0,103,False,,,,,over,home
201908-KC-GB,2019-10-27,2019,8,False,,KC,GB,24,31,GB,-5.0,47.5,8,False,,,,,over,away
201908-LAR-CIN,2019-10-27,2019,8,False,,LAR,CIN,24,10,LAR,-12.0,48.5,115,True,,,,,under,home
201908-NE-CLE,2019-10-27,2019,8,False,,NE,CLE,27,13,NE,-10.0,43.0,36,False,,,,,under,home
201908-NO-ARI,2019-10-27,2019,8,False,,NO,ARI,31,9,NO,-12.5,48.0,65,False,72.0,0.0,,indoor,under,home
201908-SF-CAR,2019-10-27,2019,8,False,,SF,CAR,51,13,SF,-4.0,40.5,51,False,,,,,over,home
201908-TEN-TB,2019-10-27,2019,8,False,,TEN,TB,27,23,TEN,-2.0,45.5,71,False,,,,,over,home
201908-PIT-MIA,2019-10-28,2019,8,False,,PIT,MIA,27,14,PIT,-14.0,44.0,39,False,,,,,under,home
201909-ARI-SF,2019-10-31,2019,9,False,,ARI,SF,25,28,SF,-10.0,43.0,111,False,72.0,0.0,,indoor,over,away
201909-BAL-NE,2019-11-03,2019,9,False,,BAL,NE,37,20,NE,-3.0,44.5,59,False,,,,,over,home
201909-BUF-WAS,2019-11-03,2019,9,False,,BUF,WAS,24,9,BUF,-10.5,37.0,69,False,,,,,under,home
201909-CAR-TEN,2019-11-03,2019,9,False,,CAR,TEN,30,20,CAR,-3.5,43.0,12,False,,,,,over,home
201909-DEN-CLE,2019-11-03,2019,9,False,,DEN,CLE,24,19,CLE,-4.0,39.0,93,False,,,,,over,home
201909-JAX-HOU,2019-11-03,2019,9,False,,JAX,HOU,3,26,JAX,-1.0,46.0,115,True,,,,,under,away
201909-KC-MIN,2019-11-03,2019,9,False,,KC,MIN,26,23,MIN,-5.5,45.5,8,False,,,,,over,away
201909-LAC-GB,2019-11-03,2019,9,False,,LAC,GB,26,11,GB,-4.0,50.0,119,False,,,,,under,home
201909-MIA-NYJ,2019-11-03,2019,9,False,,MIA,NYJ,26,18,NYJ,-3.0,42.5,37,False,,,,,over,home
201909-LVR-DET,2019-11-03,2019,9,False,,LVR,DET,31,24,LVR,-2.5,51.0,73,False,,,,,over,home
201909-PHI-CHI,2019-11-03,2019,9,False,,PHI,CHI,22,14,PHI,-5.0,41.0,53,False,,,,,under,home
201909-PIT-IND,2019-11-03,2019,9,False,,PIT,IND,26,24,PIT,-1.0,40.0,39,False,,,,,over,home
201909-SEA-TB,2019-11-03,2019,9,False,,SEA,TB,40,34,SEA,-4.0,51.0,17,False,,,,,over,home
201909-NYG-DAL,2019-11-04,2019,9,False,,NYG,DAL,18,37,DAL,-6.5,48.5,66,False,,,,,over,away
201910-LVR-LAC,2019-11-07,2019,10,False,,LVR,LAC,26,24,LAC,-1.0,49.0,73,False,,,,,over,home
201910-CHI-DET,2019-11-10,2019,10,False,,CHI,DET,20,13,CHI,-6.0,38.0,92,False,,,,,under,home
201910-CIN-BAL,2019-11-10,2019,10,False,,CIN,BAL,13,49,BAL,-10.5,44.0,75,False,,,,,over,away
201910-CLE-BUF,2019-11-10,2019,10,False,,CLE,BUF,19,16,CLE,-3.0,42.0,29,False,,,,,under,home
201910-DAL-MIN,2019-11-10,2019,10,False,,DAL,MIN,24,28,DAL,-3.0,48.0,9,False,72.0,0.0,,indoor,over,away
201910-GB-CAR,2019-11-10,2019,10,False,,GB,CAR,24,16,GB,-5.0,49.0,49,False,,,,,under,home
201910-IND-MIA,2019-11-10,2019,10,False,,IND,MIA,12,16,IND,-11.0,44.0,57,False,72.0,0.0,,indoor,under,home
201910-NO-ATL,2019-11-10,2019,10,False,,NO,ATL,9,26,NO,-13.5,51.5,65,False,72.0,0.0,,indoor,under,away
201910-NYJ-NYG,2019-11-10,2019,10,False,,NYJ,NYG,34,27,NYG,-3.0,43.0,66,False,,,,,over,home
201910-PIT-LAR,2019-11-10,2019,10,False,,PIT,LAR,17,12,LAR,-4.5,43.5,39,False,,,,,under,home
201910-TB-ARI,2019-11-10,2019,10,False,,TB,ARI,30,27,TB,-5.5,51.5,82,False,,,,,over,home
201910-TEN-KC,2019-11-10,2019,10,False,,TEN,KC,35,32,KC,-6.0,49.0,71,False,,,,,over,away
201910-SF-SEA,2019-11-11,2019,10,False,,SF,SEA,24,27,SF,-6.5,46.5,51,False,,,,,over,home
201911-CLE-PIT,2019-11-14,2019,11,False,,CLE,PIT,21,7,CLE,-3.0,41.5,29,False,,,,,under,home
201911-BAL-HOU,2019-11-17,2019,11,False,,BAL,HOU,41,7,BAL,-4.5,51.0,59,False,,,,,under,home
201911-CAR-ATL,2019-11-17,2019,11,False,,CAR,ATL,3,29,CAR,-4.0,49.0,12,False,,,,,under,away
201911-DET-DAL,2019-11-17,2019,11,False,,DET,DAL,27,35,DAL,-7.0,46.5,30,False,72.0,0.0,,indoor,over,away
201911-IND-JAX,2019-11-17,2019,11,False,,IND,JAX,33,13,IND,-2.5,41.5,57,False,72.0,0.0,,indoor,over,home
201911-LAR-CHI,2019-11-17,2019,11,False,,LAR,CHI,17,7,LAR,-5.5,40.0,54,False,,,,,under,home
201911-MIA-BUF,2019-11-17,2019,11,False,,MIA,BUF,20,37,BUF,-7.0,41.0,37,False,,,,,over,away
201911-MIN-DEN,2019-11-17,2019,11,False,,MIN,DEN,27,23,MIN,-10.0,40.0,110,False,72.0,0.0,,indoor,over,home
201911-LVR-CIN,2019-11-17,2019,11,False,,LVR,CIN,17,10,LVR,-13.0,48.0,73,False,,,,,under,home
201911-PHI-NE,2019-11-17,2019,11,False,,PHI,NE,10,17,NE,-4.5,45.0,53,False,,,,,under,away
201911-SF-ARI,2019-11-17,2019,11,False,,SF,ARI,36,26,SF,-10.0,44.0,51,False,,,,,over,home
201911-TB-NO,2019-11-17,2019,11,False,,TB,NO,17,34,NO,-5.0,50.5,82,False,,,,,over,away
201911-WAS-NYJ,2019-11-17,2019,11,False,,WAS,NYJ,17,34,WAS,-2.0,37.5,27,False,,,,,over,away
201911-LAC-KC,2019-11-18,2019,11,False,,LAC,KC,17,24,KC,-5.5,52.5,25,True,,,,,under,away
201912-HOU-IND,2019-11-21,2019,12,False,,HOU,IND,20,17,HOU,-3.5,46.0,72,False,72.0,0.0,,indoor,under,home
201912-ATL-TB,2019-11-24,2019,12,False,,ATL,TB,22,35,ATL,-3.5,51.5,64,False,72.0,0.0,,indoor,over,away
201912-BUF-DEN,2019-11-24,2019,12,False,,BUF,DEN,20,3,BUF,-3.5,37.0,69,False,,,,,under,home
201912-CHI-NYG,2019-11-24,2019,12,False,,CHI,NYG,19,14,CHI,-6.0,41.0,92,False,,,,,under,home
201912-CIN-PIT,2019-11-24,2019,12,False,,CIN,PIT,10,16,PIT,-6.5,37.0,75,False,,,,,under,away
201912-CLE-MIA,2019-11-24,2019,12,False,,CLE,MIA,41,24,CLE,-11.0,46.0,29,False,,,,,over,home
201912-NE-DAL,2019-11-24,2019,12,False,,NE,DAL,13,9,NE,-5.5,44.5,36,False,,,,,under,home
201912-NO-CAR,2019-11-24,2019,12,False,,NO,CAR,34,31,NO,-10.0,46.5,65,False,72.0,0.0,,indoor,over,home
201912-NYJ-LVR,2019-11-24,2019,12,False,,NYJ,LVR,34,3,LVR,-3.0,44.5,66,False,,,,,under,home
201912-PHI-SEA,2019-11-24,2019,12,False,,PHI,SEA,9,17,SEA,-2.0,45.5,53,False,,,,,under,away
201912-SF-GB,2019-11-24,2019,12,False,,SF,GB,37,8,SF,-3.0,48.0,51,False,,,,,under,home
201912-TEN-JAX,2019-11-24,2019,12,False,,TEN,JAX,42,20,TEN,-4.0,42.5,71,False,,,,,over,home
201912-WAS-DET,2019-11-24,2019,12,False,,WAS,DET,19,16,DET,-4.0,40.0,27,False,,,,,under,away
201912-LAR-BAL,2019-11-25,2019,12,False,,LAR,BAL,6,45,BAL,-3.5,47.0,54,False,,,,,over,away
201913-ATL-NO,2019-11-28,2019,13,False,,ATL,NO,18,26,NO,-7.0,48.0,64,False,72.0,0.0,,indoor,under,away
201913-DAL-BUF,2019-11-28,2019,13,False,,DAL,BUF,15,26,DAL,-6.5,46.5,9,False,72.0,0.0,,indoor,under,away
201913-DET-CHI,2019-11-28,2019,13,False,,DET,CHI,20,24,CHI,-5.5,37.0,30,False,72.0,0.0,,indoor,over,away
201913-ARI-LAR,2019-12-01,2019,13,False,,ARI,LAR,7,34,LAR,-2.5,47.0,111,False,72.0,0.0,,indoor,under,away
201913-BAL-SF,2019-12-01,2019,13,False,,BAL,SF,20,17,BAL,-5.5,45.0,59,False,,,,,under,home
201913-CAR-WAS,2019-12-01,2019,13,False,,CAR,WAS,21,29,CAR,-10.5,38.5,12,False,,,,,over,home
201913-CIN-NYJ,2019-12-01,2019,13,False,,CIN,NYJ,22,6,NYJ,-3.0,43.0,75,False,,,,,under,home
201913-DEN-LAC,2019-12-01,2019,13,False,,DEN,LAC,23,20,LAC,-4.5,38.5,93,False,,,,,over,away
201913-HOU-NE,2019-12-01,2019,13,False,,HOU,NE,28,22,NE,-3.0,47.0,72,False,72.0,0.0,,indoor,over,home
201913-IND-TEN,2019-12-01,2019,13,False,,IND,TEN,17,31,TEN,-1.0,41.5,57,False,72.0,0.0,,indoor,over,away
201913-JAX-TB,2019-12-01,2019,13,False,,JAX,TB,11,28,TB,-3.0,46.5,103,False,,,,,under,away
201913-KC-LVR,2019-12-01,2019,13,False,,KC,LVR,40,9,KC,-10.5,49.5,8,False,,,,,under,home
201913-MIA-PHI,2019-12-01,2019,13,False,,MIA,PHI,37,31,PHI,-10.0,44.5,37,False,,,,,over,away
201913-NYG-GB,2019-12-01,2019,13,False,,NYG,GB,13,31,GB,-6.5,43.5,66,False,,,,,over,away
201913-PIT-CLE,2019-12-01,2019,13,False,,PIT,CLE,20,13,CLE,-1.0,40.0,39,False,,,,,under,home
201913-SEA-MIN,2019-12-02,2019,13,False,,SEA,MIN,37,30,SEA,-2.5,48.5,17,False,,,,,over,home
201914-CHI-DAL,2019-12-05,2019,14,False,,CHI,DAL,31,24,DAL,-3.0,43.0,92,False,,,,,over,home
201914-ARI-PIT,2019-12-08,2019,14,False,,ARI,PIT,17,23,PIT,-2.5,43.5,111,False,72.0,0.0,,indoor,under,away
201914-ATL-CAR,2019-12-08,2019,14,False,,ATL,CAR,40,20,ATL,-3.5,48.0,64,False,72.0,0.0,,indoor,over,home
201914-BUF-BAL,2019-12-08,2019,14,False,,BUF,BAL,17,24,BAL,-6.0,44.0,69,False,,,,,under,away
201914-CLE-CIN,2019-12-08,2019,14,False,,CLE,CIN,27,19,CLE,-6.5,43.5,29,False,,,,,over,home
201914-GB-WAS,2019-12-08,2019,14,False,,GB,WAS,20,15,GB,-13.0,42.0,49,False,,,,,under,home
201914-HOU-DEN,2019-12-08,2019,14,False,,HOU,DEN,24,38,HOU,-8.0,42.5,72,False,72.0,0.0,,indoor,over,away
201914-JAX-LAC,2019-12-08,2019,14,False,,JAX,LAC,10,45,LAC,-3.0,42.0,103,False,,,,,over,away
201914-LAR-SEA,2019-12-08,2019,14,False,,LAR,SEA,28,12,LAR,-1.0,47.5,54,False,,,,,under,home
201914-MIN-DET,2019-12-08,2019,14,False,,MIN,DET,20,7,MIN,-11.5,44.0,110,False,72.0,0.0,,indoor,under,home
201914-NE-KC,2019-12-08,2019,14,False,,NE,KC,16,23,NE,-3.0,48.5,36,False,,,,,under,away
201914-NO-SF,2019-12-08,2019,14,False,,NO,SF,46,48,NO,-1.5,45.0,65,False,72.0,0.0,,indoor,over,away
201914-NYJ-MIA,2019-12-08,2019,14,False,,NYJ,MIA,22,21,NYJ,-5.0,47.0,66,False,,,,,under,home
201914-LVR-TEN,2019-12-08,2019,14,False,,LVR,TEN,21,42,TEN,-2.5,47.0,73,False,,,,,over,away
201914-TB-IND,2019-12-08,2019,14,False,,TB,IND,38,35,TB,-3.0,46.5,82,False,,,,,over,home
201914-PHI-NYG,2019-12-09,2019,14,False,,PHI,NYG,23,17,PHI,-9.5,45.0,53,False,,,,,under,home
201915-BAL-NYJ,2019-12-12,2019,15,False,,BAL,NYJ,42,21,BAL,-17.0,44.0,59,False,,,,,over,home
201915-ARI-CLE,2019-12-15,2019,15,False,,ARI,CLE,38,24,CLE,-3.0,49.0,111,False,72.0,0.0,,indoor,over,home
201915-CAR-SEA,2019-12-15,2019,15,False,,CAR,SEA,24,30,SEA,-6.0,48.5,12,False,,,,,over,away
201915-CIN-NE,2019-12-15,2019,15,False,,CIN,NE,13,34,NE,-10.5,41.5,75,False,,,,,over,away
201915-DAL-LAR,2019-12-15,2019,15,False,,DAL,LAR,44,21,LAR,-1.0,48.5,9,False,72.0,0.0,,indoor,over,home
201915-DET-TB,2019-12-15,2019,15,False,,DET,TB,17,38,TB,-6.0,46.0,30,False,72.0,0.0,,indoor,over,away
201915-GB-CHI,2019-12-15,2019,15,False,,GB,CHI,21,13,GB,-4.5,41.0,49,False,,,,,under,home
201915-KC-DEN,2019-12-15,2019,15,False,,KC,DEN,23,3,KC,-9.0,43.0,8,False,,,,,under,home
201915-LAC-MIN,2019-12-15,2019,15,False,,LAC,MIN,10,39,MIN,-1.0,45.0,119,False,,,,,over,away
201915-NYG-MIA,2019-12-15,2019,15,False,,NYG,MIA,36,20,NYG,-3.5,46.5,66,False,,,,,over,home
201915-LVR-JAX,2019-12-15,2019,15,False,,LVR,JAX,16,20,LVR,-6.5,46.0,73,False,,,,,under,home
201915-PIT-BUF,2019-12-15,2019,15,False,,PIT,BUF,10,17,PIT,-1.0,37.0,39,False,,,,,under,away
201915-SF-ATL,2019-12-15,2019,15,False,,SF,ATL,22,29,SF,-10.0,49.5,51,False,,,,,over,home
201915-TEN-HOU,2019-12-15,2019,15,False,,TEN,HOU,21,24,TEN,-3.0,50.0,71,False,,,,,under,push
201915-WAS-PHI,2019-12-15,2019,15,False,,WAS,PHI,27,37,PHI,-6.5,38.5,27,False,,,,,over,away
201915-NO-IND,2019-12-16,2019,15,False,,NO,IND,34,7,NO,-8.5,49.0,65,False,72.0,0.0,,indoor,under,home
201916-NE-BUF,2019-12-21,2019,16,False,,NE,BUF,24,17,NE,-6.5,38.5,36,False,,,,,over,home
201916-SF-LAR,2019-12-21,2019,16,False,,SF,LAR,34,31,SF,-7.0,45.5,51,False,,,,,over,home
201916-TB-HOU,2019-12-21,2019,16,False,,TB,HOU,20,23,HOU,-3.0,50.5,82,False,,,,,under,away
201916-ATL-JAX,2019-12-22,2019,16,False,,ATL,JAX,24,12,ATL,-7.0,48.0,64,False,72.0,0.0,,indoor,under,home
201916-CHI-KC,2019-12-22,2019,16,False,,CHI,KC,3,26,KC,-7.0,45.5,92,False,,,,,under,away
201916-CLE-BAL,2019-12-22,2019,16,False,,CLE,BAL,15,31,BAL,-10.0,49.0,29,False,,,,,under,away
201916-DEN-DET,2019-12-22,2019,16,False,,DEN,DET,27,17,DEN,-7.5,40.0,93,False,,,,,over,home
201916-IND-CAR,2019-12-22,2019,16,False,,IND,CAR,38,6,IND,-7.0,46.5,57,False,72.0,0.0,,indoor,under,home
201916-LAC-LVR,2019-12-22,2019,16,False,,LAC,LVR,17,24,LAC,-7.5,45.0,119,False,,,,,under,home
201916-MIA-CIN,2019-12-22,2019,16,False,,MIA,CIN,38,35,CIN,-1.5,45.0,37,False,,,,,over,home
201916-NYJ-PIT,2019-12-22,2019,16,False,,NYJ,PIT,16,10,PIT,-3.0,36.5,66,False,,,,,under,home
201916-PHI-DAL,2019-12-22,2019,16,False,,PHI,DAL,17,9,DAL,-2.0,46.5,53,False,,,,,under,home
201916-SEA-ARI,2019-12-22,2019,16,False,,SEA,ARI,13,27,SEA,-8.0,51.0,17,False,,,,,under,away
201916-TEN-NO,2019-12-22,2019,16,False,,TEN,NO,28,38,NO,-3.0,49.0,71,False,,,,,over,away
201916-WAS-NYG,2019-12-22,2019,16,False,,WAS,NYG,35,41,NYG,-1.0,42.0,27,False,,,,,over,away
201916-MIN-GB,2019-12-23,2019,16,False,,MIN,GB,10,23,MIN,-4.0,46.5,110,False,72.0,0.0,,indoor,under,away
201917-BAL-PIT,2019-12-29,2019,17,False,,BAL,PIT,28,10,PIT,-1.0,35.0,59,False,,,,,over,home
201917-BUF-NYJ,2019-12-29,2019,17,False,,BUF,NYJ,6,13,NYJ,-1.0,37.0,69,False,,,,,under,away
201917-CAR-NO,2019-12-29,2019,17,False,,CAR,NO,10,42,NO,-14.0,44.5,12,False,,,,,over,away
201917-CIN-CLE,2019-12-29,2019,17,False,,CIN,CLE,33,23,CLE,-2.5,43.5,75,False,,,,,over,home
201917-DAL-WAS,2019-12-29,2019,17,False,,DAL,WAS,47,16,DAL,-12.5,47.5,9,False,72.0,0.0,,indoor,over,home
201917-DEN-LVR,2019-12-29,2019,17,False,,DEN,LVR,16,15,DEN,-4.5,41.0,93,False,,,,,under,home
201917-DET-GB,2019-12-29,2019,17,False,,DET,GB,20,23,GB,-13.0,44.0,30,False,72.0,0.0,,indoor,under,away
201917-HOU-TEN,2019-12-29,2019,17,False,,HOU,TEN,14,35,TEN,-10.0,43.0,72,False,72.0,0.0,,indoor,over,away
201917-JAX-IND,2019-12-29,2019,17,False,,JAX,IND,38,20,IND,-5.5,41.5,103,False,,,,,over,home
201917-KC-LAC,2019-12-29,2019,17,False,,KC,LAC,31,21,KC,-9.5,46.0,8,False,,,,,over,home
201917-LAR-ARI,2019-12-29,2019,17,False,,LAR,ARI,31,24,LAR,-7.0,45.5,54,False,,,,,over,home
201917-MIN-CHI,2019-12-29,2019,17,False,,MIN,CHI,19,21,CHI,-4.5,36.0,110,False,72.0,0.0,,indoor,over,away
201917-NE-MIA,2019-12-29,2019,17,False,,NE,MIA,24,27,NE,-17.0,45.5,36,False,,,,,over,home
201917-NYG-PHI,2019-12-29,2019,17,False,,NYG,PHI,17,34,PHI,-3.5,44.5,66,False,,,,,over,away
201917-SEA-SF,2019-12-29,2019,17,False,,SEA,SF,21,26,SF,-3.5,47.0,17,False,,,,,push,away
201917-TB-ATL,2019-12-29,2019,17,False,,TB,ATL,22,28,TB,-1.0,48.5,82,False,,,,,over,away
201919-HOU-BUF,2020-01-04,2019,19,True,Wildcard,HOU,BUF,22,19,HOU,-2.5,43.0,72,False,72.0,0.0,,indoor,under,home
201919-NE-TEN,2020-01-04,2019,19,True,Wildcard,NE,TEN,13,20,NE,-4.5,45.0,36,False,44.0,4.0,88.0,,under,away
201919-NO-MIN,2020-01-05,2019,19,True,Wildcard,NO,MIN,20,26,NO,-7.5,49.5,65,False,72.0,0.0,,indoor,under,home
201919-PHI-SEA,2020-01-05,2019,19,True,Wildcard,PHI,SEA,9,17,PHI,-1.0,44.5,53,False,41.0,17.0,40.0,,under,away
201920-BAL-TEN,2020-01-11,2019,20,True,Division,BAL,TEN,12,28,BAL,-10.0,47.5,59,False,69.0,12.0,70.0,,under,away
201920-SF-MIN,2020-01-11,2019,20,True,Division,SF,MIN,27,10,SF,-7.0,44.5,51,False,56.0,11.0,67.0,,under,home
